mean_fit_time,std_fit_time,param_metric,param_n_neighbors,param_weights,train_TP,train_TN,train_FP,train_FN,test_TP,test_TN,test_FP,test_FN,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,rank_train_score,mean_test_accuracy,mean_train_accuracy
0.010009765625,0.0009509541998749467,manhattan,5,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.010620927810668946,0.001109122672371958,manhattan,6,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.010077714920043945,0.0009415079835259237,manhattan,6,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.010670685768127441,0.0013100926258790293,manhattan,7,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.01130814552307129,0.0015024927817871938,manhattan,7,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.011184263229370116,0.0015619450587530833,manhattan,8,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.011419034004211426,0.0015254617189646496,manhattan,8,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.011451196670532227,0.001270506756197935,manhattan,9,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.011240887641906738,0.0014025107953337074,manhattan,9,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.012433743476867676,0.0029113069063790866,minkowski,1,uniform,18,4223,0,0,0,1053,5,3,0.9928335219043862,0.001921094318165482,46,1.0,0.0,1,0.9928335219043862,1.0
0.011326265335083009,0.0012164445388112002,minkowski,1,distance,18,4223,0,0,0,1053,5,3,0.9928335219043862,0.001921094318165482,46,1.0,0.0,1,0.9928335219043862,1.0
0.011587429046630859,0.0014402762755065682,minkowski,2,uniform,2,4223,0,16,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9945933061768033,0.00046309382595079846,31,0.9936384766192468,0.9945933061768033
0.012160325050354004,0.0019463907911551246,minkowski,2,distance,18,4223,0,0,0,1053,5,3,0.9928335219043862,0.001921094318165482,46,1.0,0.0,1,0.9928335219043862,1.0
0.012397313117980957,0.0013479335754779766,minkowski,3,uniform,2,4223,0,16,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9945933061768033,0.00046309382595079846,31,0.9936384766192468,0.9945933061768033
0.013227200508117676,0.001551087698914702,minkowski,3,distance,18,4223,0,0,0,1058,0,3,0.9935204131951277,0.0015126635285046092,41,1.0,0.0,1,0.9935204131951277,1.0
0.012085294723510743,0.001640399097173837,minkowski,4,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.012687015533447265,0.0014373370877452287,minkowski,4,distance,18,4223,0,0,0,1058,0,3,0.9940704485492269,0.0017500965372792348,1,1.0,0.0,1,0.9940704485492269,1.0
0.01332080364227295,0.0020841655252901254,minkowski,5,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9938197330965522,0.00044828262127310267,37,0.9936384766192468,0.9938197330965522
0.013588762283325196,0.0021809207065395845,minkowski,5,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.012634348869323731,0.0013086438458641096,minkowski,6,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.01283268928527832,0.001455557644267115,minkowski,6,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.012786340713500977,0.0016194690078147164,minkowski,7,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.0131178617477417,0.0017612990825380623,minkowski,7,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.01269063949584961,0.0016018832255742187,minkowski,8,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.012673354148864746,0.0015174149313129566,minkowski,8,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
0.012932968139648438,0.0014453912322435832,minkowski,9,uniform,0,4223,0,18,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,0.9936380948241492,0.00015688275924342153,41,0.9936384766192468,0.9936380948241492
0.014140558242797852,0.0023316309444040865,minkowski,9,distance,18,4223,0,0,0,1058,0,3,0.9936384766192468,0.0014125984535158637,3,1.0,0.0,1,0.9936384766192468,1.0
