mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator,param_final_estimator__bootstrap,param_final_estimator__max_depth,param_final_estimator__min_samples_leaf,param_final_estimator__min_samples_split,param_final_estimator__n_estimators,param_passthrough,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
94.68716115951538,2.3304265872190433,1.0294832706451416,0.02675358210907705,RandomForestClassifier(),True,,4,2,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.8150346191889218,0.8180019782393669,0.7992087042532147,0.800990099009901,0.810891089108911,0.8088252979600631,0.007495383129014759,23,0.8555984555984556,0.8595419847328244,0.8444444444444444,0.8455034588777863,0.8560663149962321,0.8522309317299486,0.006089173228592026,24
92.51583075523376,1.3759998303797774,1.009206485748291,0.03832121649094943,RandomForestClassifier(),True,,4,2,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.8001978239366964,0.8140454995054401,0.7962413452027696,0.802970297029703,0.808910891089109,0.8044731713527437,0.0063185917931701556,52,0.8404423380726699,0.8510301109350238,0.8367670364500792,0.8444096950742768,0.8498054474708171,0.8444909256005733,0.005423305459333998,61
86.78365087509155,1.4777264392451759,1.0860072135925294,0.05162349918855524,RandomForestClassifier(),True,,4,10,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.8071216617210683,0.8189910979228486,0.8120672601384767,0.802970297029703,0.801980198019802,0.8086261029663797,0.006287992047443895,25,0.8494208494208494,0.8601986249045073,0.8536209553158706,0.8475095785440613,0.8480243161094225,0.8517548648589421,0.004736379529421892,30
89.21617217063904,1.3527319459349367,1.000429344177246,0.03685908125265056,RandomForestClassifier(),True,,4,10,100,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.8041543026706232,0.8120672601384767,0.7992087042532147,0.8,0.7980198019801981,0.8026900138085026,0.005123347726548589,65,0.8445839874411303,0.848966613672496,0.8387609213661636,0.8426791277258567,0.8413685847589425,0.8432718469929179,0.0034197734826037596,67
90.75343499183654,3.1620868577240393,1.09384446144104,0.06161963884110329,RandomForestClassifier(),True,,4,10,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.8090999010880316,0.8189910979228486,0.8051434223541049,0.7950495049504951,0.8128712871287128,0.8082310426888387,0.008016881045611367,26,0.8514241724403387,0.8604118993135011,0.8478764478764479,0.8406466512702079,0.856492027334852,0.8513702396470695,0.0068584131692587865,32
88.24206647872924,1.8516514590827384,1.043104600906372,0.03090418353250204,RandomForestClassifier(),True,,4,10,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.8061325420375866,0.8170128585558852,0.8001978239366964,0.800990099009901,0.802970297029703,0.8054607241139544,0.0061284579405541445,45,0.8454258675078864,0.8518815052041633,0.8409448818897638,0.8430913348946136,0.8456167571761055,0.8453920693345065,0.003667022224657511,56
88.84879069328308,0.7315720110733731,1.022526741027832,0.05253320391188104,RandomForestClassifier(),True,10,1,2,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.8071216617210683,0.8199802176063303,0.798219584569733,0.7930693069306931,0.805940594059406,0.8048662729774462,0.00914351290385102,50,0.851031321619557,0.8625377643504532,0.8440366972477065,0.8403361344537815,0.8539493293591655,0.8503782494061328,0.0077729309211175554,38
86.14027948379517,2.060676410439629,1.1436238765716553,0.1310160239823964,RandomForestClassifier(),True,10,1,2,100,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.8061325420375866,0.820969337289812,0.8011869436201781,0.804950495049505,0.7970297029702971,0.8060538041934757,0.00810946796022109,41,0.8471138845553822,0.8582615505090054,0.8425998433829287,0.8474051123160341,0.8431522570772763,0.8477065295681253,0.005633297244924818,50
91.11169233322144,0.6771489207473701,1.0140132427215576,0.051961217572699676,RandomForestClassifier(),True,10,1,2,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.8160237388724035,0.8180019782393669,0.7972304648862513,0.7960396039603961,0.802970297029703,0.8060532165976243,0.009271483139976187,42,0.8586626139817629,0.8606060606060606,0.844579226686884,0.843939393939394,0.8518242740134029,0.8519223138455008,0.006906470224122664,28
87.05055947303772,1.8582890032260493,1.1514081954956055,0.10465211328297065,RandomForestClassifier(),True,10,1,2,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.8001978239366964,0.820969337289812,0.8061325420375866,0.807920792079208,0.801980198019802,0.807440138672621,0.007310842995812687,32,0.841692789968652,0.8584831899921814,0.8454258675078864,0.8493788819875776,0.8470948012232415,0.8484151061359079,0.005624294866370958,49
87.53660449981689,1.0372702686910287,1.0369691371917724,0.03664730471812417,RandomForestClassifier(),True,10,1,10,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.8011869436201781,0.8229475766567754,0.8090999010880316,0.805940594059406,0.804950495049505,0.8088251020947792,0.007499256409611093,24,0.8480725623582767,0.8644965934897805,0.8523335883703137,0.8508371385083714,0.8526551982049364,0.8536790161863358,0.005646006575374057,6
88.94892206192017,2.1199628228356273,0.9985287189483643,0.0324979902790031,RandomForestClassifier(),True,10,1,10,100,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.7992087042532147,0.820969337289812,0.7942631058358062,0.805940594059406,0.801980198019802,0.804472387891608,0.00908242021374483,53,0.8405341712490181,0.8589243959469992,0.8364779874213837,0.8473520249221184,0.8470948012232415,0.8460766761525521,0.0076234005932233,53
94.06421608924866,1.4535932877263493,1.1393221855163573,0.0658422202699835,RandomForestClassifier(),True,10,1,10,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.80811078140455,0.8150346191889218,0.8021760633036598,0.7980198019801981,0.805940594059406,0.805856371987347,0.005732123138160617,43,0.8519083969465648,0.8580106302201974,0.8468606431852986,0.8447488584474886,0.8539493293591655,0.8510955716317431,0.004792453247151988,34
93.84992213249207,1.900231506543572,1.0266813278198241,0.029840605878334803,RandomForestClassifier(),True,10,1,10,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.8071216617210683,0.8180019782393669,0.8041543026706232,0.80990099009901,0.8,0.8078357865460136,0.006051105152719877,28,0.8472983555207517,0.85625,0.8450704225352113,0.8504672897196262,0.8443759630200308,0.8486924061591241,0.004335003119820096,48
90.02517967224121,6.477528637616931,1.071897840499878,0.035090076927126575,RandomForestClassifier(),True,10,4,2,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.8071216617210683,0.8199802176063303,0.7962413452027696,0.7940594059405941,0.805940594059406,0.8046686449060336,0.0092266433377964,51,0.8521607278241091,0.8612804878048781,0.8432267884322678,0.8414634146341463,0.8543833580980683,0.8505029553586938,0.007329622667605163,37
88.28971209526063,2.42577770211868,1.0273630142211914,0.025551529834526666,RandomForestClassifier(),True,10,4,2,100,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.7992087042532147,0.8199802176063303,0.7972304648862513,0.8,0.801980198019802,0.8036799169531197,0.00829117373584489,60,0.8407843137254902,0.8566929133858268,0.8387096774193549,0.8419405320813772,0.8468606431852986,0.8449976159594697,0.006432522071037842,58
90.58338646888733,2.3450892354137154,1.0711824417114257,0.09113264675276188,RandomForestClassifier(),True,10,4,2,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.8150346191889218,0.8170128585558852,0.8021760633036598,0.799009900990099,0.804950495049505,0.8076367874176142,0.007128779262614577,30,0.8567049808429119,0.8605877920120573,0.84779299847793,0.846095526914329,0.8530947054436987,0.8528552007381854,0.005403521427664276,15
