mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator,param_final_estimator__metric,param_final_estimator__n_neighbors,param_final_estimator__weights,param_passthrough,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
100.94735722541809,3.178332727822224,1.0671554565429688,0.18118233969152,KNeighborsClassifier(),euclidean,3,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7546983184965381,0.7270029673590505,0.7596439169139466,0.7574257425742574,0.7603960396039604,0.7518333969895507,0.012572632262551092,32,0.8022328548644339,0.7745098039215687,0.8045052292839904,0.8072383949645948,0.8070175438596491,0.7991007653788473,0.012430848698540253,32
100.60253887176513,2.784008416469577,0.9787057399749756,0.06548022177305389,KNeighborsClassifier(),euclidean,3,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7734915924826904,0.7764589515331355,0.7645895153313551,0.7663366336633664,0.7851485148514852,0.7732050415724065,0.007412407369269348,21,0.8142741281427412,0.8171521035598706,0.8083735909822867,0.8090614886731392,0.8281868566904196,0.8154096336096914,0.007174787018965422,24
93.09909100532532,7.421053084572597,1.0547570705413818,0.048448842187814645,KNeighborsClassifier(),euclidean,3,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7576656775469832,0.731948565776459,0.7655786350148368,0.7653465346534654,0.7663366336633664,0.7573752093310221,0.013097663307977642,29,0.8041566746602717,0.7794955248169243,0.8096385542168675,0.8123515439429929,0.8118022328548644,0.8034889060983842,0.012341832793192599,30
92.48138484954833,1.9779148360292076,0.9553613662719727,0.02739187467748534,KNeighborsClassifier(),euclidean,3,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7754698318496538,0.771513353115727,0.7556874381800198,0.7702970297029703,0.7801980198019802,0.7706331345300702,0.008235803079570482,24,0.8149959250203749,0.8098765432098766,0.8006456820016142,0.8119935170178282,0.8232484076433121,0.8121520149786011,0.007332344051478769,27
91.1510639667511,2.554126291931812,1.0463825702667235,0.054387164900274,KNeighborsClassifier(),euclidean,5,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7586547972304649,0.7477744807121661,0.7418397626112759,0.7643564356435644,0.7495049504950495,0.7524260853385043,0.0080420245397903,31,0.8048,0.796812749003984,0.7916999201915403,0.8131868131868132,0.8018794048551292,0.8016757774474934,0.007286603435128895,31
87.64328179359435,2.4832876330587417,1.0477338314056397,0.03229661417983819,KNeighborsClassifier(),euclidean,5,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7804154302670623,0.8001978239366964,0.7705242334322453,0.7821782178217822,0.7742574257425743,0.7815146262400721,0.010238810037077134,10,0.8221153846153846,0.839171974522293,0.8138041733547352,0.8245614035087719,0.8210361067503925,0.8241378085503154,0.008327068489514877,10
89.74175515174866,1.5655858424691493,1.0025351524353028,0.0605411280466372,KNeighborsClassifier(),euclidean,5,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7626112759643917,0.7487636003956478,0.7467853610286844,0.7673267326732673,0.7594059405940594,0.7569785821312103,0.007950990000335863,30,0.8073836276083467,0.7977707006369427,0.7952,0.8151062155782848,0.8088119590873328,0.8048545005821813,0.00735588505689575,29
87.49069151878356,1.2664348206339604,1.0691781044006348,0.13207750048980593,KNeighborsClassifier(),euclidean,5,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7705242334322453,0.798219584569733,0.7744807121661721,0.7762376237623763,0.7683168316831683,0.7775557971227389,0.010705019481343041,14,0.8146964856230032,0.8375796178343949,0.8178913738019169,0.817741935483871,0.8163265306122449,0.8208471886710862,0.00844536703611301,13
90.91055254936218,0.9471230966198542,1.0270745754241943,0.04069134561493863,KNeighborsClassifier(),euclidean,7,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7596439169139466,0.751730959446093,0.7645895153313551,0.7693069306930693,0.7653465346534654,0.762123571407586,0.006036954396610849,28,0.8094117647058824,0.8015810276679842,0.8120063191153238,0.8186770428015564,0.8167053364269141,0.8116762981435321,0.00602417070357576,28
89.56614804267883,3.9481977786779066,0.9842799663543701,0.07508226776191308,KNeighborsClassifier(),euclidean,7,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7843719090009891,0.7804154302670623,0.7794263105835806,0.7702970297029703,0.7910891089108911,0.7811199576930987,0.006789104992813458,12,0.8264331210191083,0.8229665071770335,0.822593476531424,0.8146964856230032,0.8360528360528361,0.8245484852806809,0.0069179267087808504,9
87.17772574424744,1.432798712715265,1.043326234817505,0.02635463955934605,KNeighborsClassifier(),euclidean,7,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': True}",0.76162215628091,0.7596439169139466,0.7695351137487636,0.7722772277227723,0.7693069306930693,0.7664770690718925,0.004924707931193703,27,0.8106834249803614,0.8085106382978723,0.8158102766798419,0.8211508553654744,0.8192397207137315,0.8150789832074562,0.00484103801309666,25
89.25909070968628,1.8930635801997338,0.9478117942810058,0.03859522219006371,KNeighborsClassifier(),euclidean,7,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7754698318496538,0.7853610286844708,0.7754698318496538,0.7643564356435644,0.7821782178217822,0.7765670691698249,0.00721562393318531,18,0.8194112967382657,0.8270916334661355,0.8191235059760956,0.8086816720257235,0.828125,0.8204866216412441,0.00699059723552979,14
85.38743228912354,2.2696889686929396,1.0588415145874024,0.04224401721547309,KNeighborsClassifier(),euclidean,9,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7685459940652819,0.7606330365974283,0.7685459940652819,0.7633663366336634,0.7782178217821782,0.7678618366287667,0.0060107843313932045,26,0.8163265306122449,0.8109375,0.8163265306122449,0.8154440154440155,0.826625386996904,0.8171319927330819,0.005150593764862184,23
89.15227074623108,2.544235186466508,1.0050812244415284,0.07574135283993946,KNeighborsClassifier(),euclidean,9,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.781404549950544,0.7893175074183977,0.7794263105835806,0.7881188118811882,0.7920792079207921,0.7860692775509005,0.004832381297217872,4,0.8255722178374112,0.8308181096108023,0.8231562252180809,0.8304278922345484,0.8377125193199382,0.8295373928441562,0.005014136627613492,2
87.11896271705628,1.199542096293893,1.0351770401000977,0.06380791769231615,KNeighborsClassifier(),euclidean,9,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7675568743818002,0.7606330365974283,0.7725024727992087,0.7702970297029703,0.7782178217821782,0.7698414470527171,0.005787337256197021,25,0.8153967007069913,0.810641627543036,0.8188976377952756,0.8204334365325078,0.8263565891472868,0.8183451983450196,0.005232340816177151,18
86.72339625358582,1.760070920722697,1.0398196697235107,0.09696817460776674,KNeighborsClassifier(),euclidean,9,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7784371909000989,0.7932739861523245,0.7754698318496538,0.7782178217821782,0.7900990099009901,0.7830995681170491,0.0071595118792342986,8,0.821939586645469,0.8342585249801745,0.8208366219415943,0.8213716108452951,0.8361669242658424,0.8269146537356751,0.006811109195214656,5
87.02475399971009,0.6805377583537308,1.4544763565063477,0.06579558421991698,KNeighborsClassifier(),manhattan,3,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7774480712166172,0.7774480712166172,0.7883283877349159,0.7801980198019802,0.799009900990099,0.784486490192046,0.0082844347975313,5,0.8172217709179529,0.8123436196830692,0.8248772504091653,0.8209677419354838,0.8369477911646587,0.822471634822066,0.008339610833724208,12
84.88178148269654,0.9465243967322271,1.1375415802001954,0.04715081434241515,KNeighborsClassifier(),manhattan,3,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7734915924826904,0.7823936696340257,0.7725024727992087,0.7742574257425743,0.7772277227722773,0.7759745766861552,0.003576155832902397,19,0.8151735270379338,0.8234349919743178,0.813915857605178,0.8161290322580645,0.8198558847077662,0.817701858716652,0.0034844997771006935,21
86.32978520393371,0.27819391427264173,1.4327921867370605,0.03812000497011503,KNeighborsClassifier(),manhattan,3,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7823936696340257,0.7853610286844708,0.8001978239366964,0.7930693069306931,0.80990099009901,0.7941845638569791,0.010012882783060171,1,0.8202614379084967,0.8190158465387823,0.835236541598695,0.831315577078289,0.8454106280193237,0.8302480062287174,0.009816549804651097,1
85.01801691055297,1.1570298277485014,1.0535540103912353,0.06056185328229429,KNeighborsClassifier(),manhattan,3,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7774480712166172,0.7794263105835806,0.7655786350148368,0.7613861386138614,0.7782178217821782,0.7724113954422147,0.007436862609024483,22,0.8172217709179529,0.819140308191403,0.8084074373484236,0.8022969647251845,0.8208,0.8135732962365928,0.007076298287907674,26
86.3851776599884,2.2244062323030183,1.4861132621765136,0.11328780379757913,KNeighborsClassifier(),manhattan,5,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7754698318496538,0.7665677546983185,0.7754698318496538,0.7782178217821782,0.7920792079207921,0.7775608896201192,0.0082559940255909,13,0.8167877320419693,0.8043117744610282,0.8152969894222946,0.8202247191011236,0.8333333333333334,0.8179909096719499,0.009340272492927725,19
85.62370610237122,1.5111437484498917,0.9978446006774903,0.03343168291930569,KNeighborsClassifier(),manhattan,5,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7734915924826904,0.7922848664688428,0.7645895153313551,0.7772277227722773,0.7792079207920792,0.7773603235694491,0.00899148266416775,15,0.8160642570281125,0.8314606741573034,0.8096,0.8198558847077662,0.8250980392156863,0.8204157710217735,0.007485233065577069,16
84.8371593952179,0.5818923380450441,1.5470019340515138,0.056465753103448126,KNeighborsClassifier(),manhattan,5,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7853610286844708,0.7794263105835806,0.7903066271018794,0.7841584158415842,0.801980198019802,0.7882465160462633,0.007690158686454707,2,0.824575586095392,0.8146300914380715,0.8276422764227642,0.8256,0.8412698412698413,0.8267435590452138,0.008538905078106604,7
85.83386716842651,1.2996880891355316,0.9435457706451416,0.04370509730514226,KNeighborsClassifier(),manhattan,5,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7675568743818002,0.7903066271018794,0.7685459940652819,0.7693069306930693,0.7792079207920792,0.7749848694068222,0.008734570804124793,20,0.812150279776179,0.8295819935691319,0.8115942028985508,0.8128514056224899,0.8234362628661916,0.8179228289465087,0.007285976110231285,20
85.84808125495911,1.122298772148858,1.5153640270233155,0.07031606606604053,KNeighborsClassifier(),manhattan,7,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7784371909000989,0.7705242334322453,0.7734915924826904,0.7792079207920792,0.7821782178217822,0.7767678310857791,0.004188778715596169,16,0.8227848101265823,0.8119935170178282,0.8151735270379338,0.8231562252180809,0.8264984227129337,0.8199213004226719,0.00542796583821864,17
85.02912526130676,0.9401236350800971,1.0004714965820312,0.01993898714130365,KNeighborsClassifier(),manhattan,7,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7823936696340257,0.7764589515331355,0.7744807121661721,0.7782178217821782,0.7940594059405941,0.781122112211221,0.006975365112792507,11,0.8248407643312102,0.8186195826645265,0.8161290322580645,0.8205128205128205,0.838006230529595,0.8236216860592431,0.007735983658129043,11
83.74675149917603,1.7313903028836568,1.4401655197143555,0.05330358031887484,KNeighborsClassifier(),manhattan,7,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7912957467853611,0.7833827893175074,0.7853610286844708,0.7871287128712872,0.7940594059405941,0.7882455367198441,0.003906887538016333,3,0.8324066719618745,0.8218063466232709,0.825422365245374,0.8295003965107058,0.8351822503961965,0.8288636061474843,0.004786044993771654,3
84.28215670585632,1.2116118992122624,0.9869011878967285,0.028596184443976415,KNeighborsClassifier(),manhattan,7,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': False}",0.781404549950544,0.7744807121661721,0.7695351137487636,0.7722772277227723,0.7861386138613862,0.7767672434899275,0.006115870527170652,17,0.8239043824701195,0.8161290322580645,0.8140462889066241,0.8168789808917197,0.83125,0.8204417369053056,0.006340392295783842,15
83.91008005142211,0.7667476541006231,1.4009997367858886,0.012614823234838623,KNeighborsClassifier(),manhattan,9,uniform,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': True}",0.7685459940652819,0.7655786350148368,0.7655786350148368,0.7861386138613862,0.7712871287128713,0.7714258013338426,0.007657128448638388,23,0.8154574132492114,0.8087167070217918,0.8111553784860558,0.8307210031347962,0.8216216216216217,0.8175344247026952,0.007916430783024328,22
83.88184933662414,1.3282400520841542,1.0254706859588623,0.059813533015200614,KNeighborsClassifier(),manhattan,9,uniform,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': False}",0.7784371909000989,0.7833827893175074,0.7853610286844708,0.7861386138613862,0.7841584158415842,0.7834956077210095,0.0027020325741903832,7,0.8225039619651348,0.8246597277822257,0.8287292817679558,0.8293838862559242,0.8288854003139717,0.8268324516170423,0.0027487791187789457,6
83.18246145248413,1.4591203837757385,1.1612036228179932,0.10322457410394624,KNeighborsClassifier(),manhattan,9,distance,True,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': True}",0.7774480712166172,0.7784371909000989,0.7784371909000989,0.7930693069306931,0.7851485148514852,0.7825080549597987,0.0059541477223646125,9,0.8218527315914489,0.8184764991896273,0.821656050955414,0.835820895522388,0.8316524437548487,0.8258917242027455,0.006648522903927426,8
67.40341300964356,7.371275902432369,0.6578593730926514,0.04981146846585458,KNeighborsClassifier(),manhattan,9,distance,False,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': False}",0.7833827893175074,0.781404549950544,0.7853610286844708,0.7782178217821782,0.7910891089108911,0.7838910597291184,0.004303473463280237,6,0.8268774703557312,0.8230584467574059,0.8289992119779354,0.8227848101265823,0.8363072148952676,0.8276054308225845,0.0049418022295843874,4
