mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.007351136207580567,0.0014027399658899757,0.038969922065734866,0.003886505935821787,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.7267326732673267,0.7267326732673267,0.7069306930693069,0.7524752475247525,0.7207920792079208,0.7128712871287128,0.7227722772277227,0.693069306930693,0.7267326732673267,0.693069306930693,0.7182178217821782,0.016850310019409762,14,0.764505119453925,0.7774193548387097,0.7581699346405228,0.7899159663865546,0.7707317073170732,0.763458401305057,0.7666666666666667,0.7487844408427877,0.7752442996742671,0.7463175122749591,0.7661213403400523,0.012507192206283506,12
0.008902573585510254,0.001443809129900248,0.03625319004058838,0.005258832732918392,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.7267326732673267,0.7267326732673267,0.7069306930693069,0.7524752475247525,0.7207920792079208,0.7128712871287128,0.7227722772277227,0.693069306930693,0.7267326732673267,0.693069306930693,0.7182178217821782,0.016850310019409762,14,0.764505119453925,0.7774193548387097,0.7581699346405228,0.7899159663865546,0.7707317073170732,0.763458401305057,0.7666666666666667,0.7487844408427877,0.7752442996742671,0.7463175122749591,0.7661213403400523,0.012507192206283506,12
0.009055662155151366,0.0013417491329978527,0.036463809013366696,0.0035362229362818484,euclidean,2,distance,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.7267326732673267,0.7267326732673267,0.7069306930693069,0.7524752475247525,0.7207920792079208,0.7128712871287128,0.7227722772277227,0.693069306930693,0.7267326732673267,0.693069306930693,0.7182178217821782,0.016850310019409762,14,0.764505119453925,0.7774193548387097,0.7581699346405228,0.7899159663865546,0.7707317073170732,0.763458401305057,0.7666666666666667,0.7487844408427877,0.7752442996742671,0.7463175122749591,0.7661213403400523,0.012507192206283506,12
0.011060237884521484,0.003784867567428948,0.03666729927062988,0.005216946406985474,euclidean,2,uniform,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.6514851485148515,0.6653465346534654,0.6217821782178218,0.6594059405940594,0.6594059405940594,0.6594059405940594,0.6653465346534654,0.6237623762376238,0.6633663366336634,0.6415841584158416,0.651089108910891,0.015687368174525446,19,0.6589147286821705,0.6876155268022182,0.6319845857418112,0.6640625,0.6791044776119403,0.6717557251908397,0.6829268292682927,0.6481481481481481,0.6768060836501901,0.6552380952380953,0.6656556700333706,0.01649151496456162,20
0.01073148250579834,0.001757855266750169,0.0405806303024292,0.006645563375528509,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.7326732673267327,0.7306930693069307,0.7188118811881188,0.7504950495049505,0.7207920792079208,0.7089108910891089,0.7346534653465346,0.7049504950495049,0.7148514851485148,0.7227722772277227,0.7239603960396039,0.012839259467285024,12,0.7768595041322314,0.7894736842105263,0.7664473684210527,0.7967741935483871,0.7736757624398074,0.7625201938610663,0.7831715210355987,0.7653543307086614,0.7692307692307693,0.779874213836478,0.7763381541424579,0.010567192528995257,10
0.010277867317199707,0.002049409128693575,0.04014730453491211,0.005708693522017657,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.6772277227722773,0.6871287128712872,0.6673267326732674,0.697029702970297,0.6811881188118812,0.6554455445544555,0.6831683168316832,0.6554455445544555,0.6752475247524753,0.6752475247524753,0.6754455445544554,0.012506639742287618,17,0.734094616639478,0.7598784194528876,0.7263843648208469,0.7520259319286872,0.7424,0.7229299363057324,0.7419354838709677,0.7255520504731862,0.7396825396825397,0.7445482866043613,0.7389431629778687,0.011310564697266306,17
0.009804630279541015,0.0016221076493597342,0.03903648853302002,0.0054471130316562765,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.7168316831683168,0.7267326732673267,0.7168316831683168,0.7524752475247525,0.7267326732673267,0.7168316831683168,0.7326732673267327,0.700990099009901,0.7227722772277227,0.7069306930693069,0.721980198019802,0.013552426639420743,13,0.762063227953411,0.7857142857142857,0.766721044045677,0.7960848287112561,0.7795527156549521,0.7697262479871175,0.7811993517017828,0.7606973058637084,0.77491961414791,0.7658227848101266,0.7742501406590228,0.010795418723932243,11
0.009812164306640624,0.001864506330425229,0.03986289501190186,0.003476623298616102,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.6237623762376238,0.6495049504950495,0.6336633663366337,0.6594059405940594,0.6554455445544555,0.6316831683168317,0.6712871287128713,0.6356435643564357,0.6594059405940594,0.6297029702970297,0.6449504950495049,0.015211478544244476,20,0.6557971014492754,0.7045075125208681,0.669051878354204,0.6917562724014337,0.6947368421052632,0.6702127659574468,0.7077464788732394,0.6838487972508591,0.6982456140350877,0.6747826086956522,0.685068587164333,0.016264477911267877,19
0.009529852867126464,0.0021762205546385378,0.041388297080993654,0.004980968229602199,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.7247524752475247,0.7247524752475247,0.7267326732673267,0.7524752475247525,0.7445544554455445,0.7168316831683168,0.7584158415841584,0.7168316831683168,0.7366336633663366,0.7108910891089109,0.7312871287128713,0.015262947067360913,11,0.7754442649434572,0.785824345146379,0.7788461538461539,0.8012718600953895,0.7974882260596546,0.7755102040816326,0.8081761006289309,0.7776049766718507,0.7912087912087912,0.7725856697819314,0.7863960592464171,0.01185596797717666,9
0.010976719856262206,0.002769851767172121,0.03660814762115479,0.005823443224023517,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.6435643564356436,0.6653465346534654,0.6574257425742575,0.6732673267326733,0.6693069306930693,0.6475247524752475,0.693069306930693,0.6514851485148515,0.6792079207920793,0.6554455445544555,0.6635643564356435,0.014670848666923917,18,0.7160883280757098,0.7450980392156863,0.728414442700157,0.7376788553259142,0.7410852713178294,0.7253086419753086,0.7604327666151468,0.7292307692307692,0.75,0.7323076923076923,0.7365644806764214,0.012365284765685068,18
