Model,precision,recall,f1-score
SVC(kernel_rbf)(C_20)(probability_True),0.9332063360006,0.6750833192608402,0.7833940754401788
SVC(kernel_rbf)(C_20)(probability_True),0.745479765306781,0.9516997882517808,0.8360350016990615
SVC(kernel_rbf)(C_20)(probability_True),0.813365618608992,0.813365618608992,0.813365618608992
SVC(kernel_rbf)(C_20)(probability_True),0.8393430506536905,0.8133915537563106,0.8097145385696202
SVC(kernel_rbf)(C_20)(probability_True),0.8393952894116629,0.813365618608992,0.8097268344428225
