mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.012586498260498047,0.0034018745567566976,0.05279266834259033,0.006751104559158719,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.7287128712871287,0.7227722772277227,0.7108910891089109,0.7584158415841584,0.7247524752475247,0.7227722772277227,0.7247524752475247,0.697029702970297,0.7267326732673267,0.695049504950495,0.7211881188118812,0.01696048562801099,14,0.7658119658119659,0.7734627831715211,0.7598684210526315,0.7953020134228188,0.7747163695299838,0.7719869706840391,0.7687188019966722,0.7520259319286872,0.7745098039215687,0.7475409836065574,0.7683944045126445,0.012736712442183195,12
0.018394780158996583,0.005074743296019374,0.05491323471069336,0.010051297222827467,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.7287128712871287,0.7227722772277227,0.7108910891089109,0.7584158415841584,0.7247524752475247,0.7227722772277227,0.7247524752475247,0.697029702970297,0.7267326732673267,0.695049504950495,0.7211881188118812,0.01696048562801099,14,0.7658119658119659,0.7734627831715211,0.7598684210526315,0.7953020134228188,0.7747163695299838,0.7719869706840391,0.7687188019966722,0.7520259319286872,0.7745098039215687,0.7475409836065574,0.7683944045126445,0.012736712442183195,12
0.02068965435028076,0.002648077050008945,0.055426168441772464,0.009370172466432423,euclidean,2,distance,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.7287128712871287,0.7227722772277227,0.7108910891089109,0.7584158415841584,0.7247524752475247,0.7227722772277227,0.7247524752475247,0.697029702970297,0.7267326732673267,0.695049504950495,0.7211881188118812,0.01696048562801099,14,0.7658119658119659,0.7734627831715211,0.7598684210526315,0.7953020134228188,0.7747163695299838,0.7719869706840391,0.7687188019966722,0.7520259319286872,0.7745098039215687,0.7475409836065574,0.7683944045126445,0.012736712442183195,12
0.01866300106048584,0.005845845798946843,0.049746251106262206,0.005705517228238933,euclidean,2,uniform,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.6554455445544555,0.6594059405940594,0.6237623762376238,0.6574257425742575,0.6613861386138614,0.6633663366336634,0.6633663366336634,0.6277227722772277,0.6613861386138614,0.6396039603960396,0.6512871287128712,0.014373837183334275,19,0.6653846153846154,0.6791044776119403,0.6332046332046332,0.6601178781925344,0.6815642458100558,0.6743295019157088,0.6792452830188679,0.6531365313653137,0.6742857142857143,0.6486486486486487,0.6649021529438033,0.015140818810839937,20
0.02274150848388672,0.010825986556620251,0.04906847476959229,0.006128481991301921,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.7326732673267327,0.7306930693069307,0.7267326732673267,0.7564356435643564,0.7247524752475247,0.7207920792079208,0.7405940594059406,0.7089108910891089,0.7128712871287128,0.7227722772277227,0.7277227722772277,0.012962358692319334,12,0.7783251231527094,0.7875,0.7722772277227723,0.8012924071082391,0.7768860353130016,0.7707317073170732,0.7876823338735819,0.7677725118483413,0.768,0.7784810126582279,0.7788948358993946,0.010051289548046557,10
0.019717907905578612,0.006018355305448804,0.05616414546966553,0.012047716256879061,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.6792079207920793,0.689108910891089,0.6772277227722773,0.7029702970297029,0.6851485148514852,0.6693069306930693,0.691089108910891,0.6574257425742575,0.6732673267326733,0.6732673267326733,0.6798019801980197,0.012176205259123303,17,0.737012987012987,0.7580893682588598,0.7332242225859247,0.755700325732899,0.7464114832535885,0.7302100161550888,0.7483870967741936,0.7258320126782885,0.7376788553259142,0.7409733124018838,0.7413519680179628,0.0101224597353101,17
0.020895767211914062,0.004074041106627709,0.04993083477020264,0.006006163741913745,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.7148514851485148,0.7267326732673267,0.7188118811881188,0.7544554455445545,0.7267326732673267,0.7287128712871287,0.7386138613861386,0.7069306930693069,0.7207920792079208,0.7049504950495049,0.7241584158415841,0.01397548513948032,13,0.7615894039735099,0.7836990595611285,0.7672131147540984,0.7973856209150327,0.7795527156549521,0.778675282714055,0.7857142857142857,0.765079365079365,0.7729468599033816,0.7631160572337043,0.7754971765503512,0.010989498631802316,11
0.02389216423034668,0.012975246778934186,0.05327661037445068,0.007257613249916684,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.6198019801980198,0.6514851485148515,0.6396039603960396,0.6693069306930693,0.6594059405940594,0.6396039603960396,0.6792079207920793,0.6376237623762376,0.6594059405940594,0.6396039603960396,0.6495049504950494,0.016708929195824954,20,0.6534296028880866,0.7006802721088435,0.6714801444043321,0.6990990990990991,0.6982456140350877,0.6738351254480287,0.7137809187279152,0.6861063464837049,0.6982456140350877,0.6818181818181818,0.6876720919048367,0.016935074563956213,19
0.019634294509887695,0.008205361052284274,0.05028197765350342,0.006534613884934567,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.7227722772277227,0.7247524752475247,0.7346534653465346,0.7603960396039604,0.7504950495049505,0.7267326732673267,0.7683168316831683,0.7207920792079208,0.7386138613861386,0.7089108910891089,0.7356435643564356,0.017915047490191773,9,0.77491961414791,0.7851622874806801,0.7838709677419354,0.8064,0.8012618296529969,0.7823343848580442,0.8151658767772512,0.7813953488372093,0.7931034482758621,0.7706708268330733,0.7894284584604963,0.013528784512035482,9
0.018891501426696777,0.0041976667401525235,0.0409203290939331,0.005279193094401176,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.6475247524752475,0.6653465346534654,0.6653465346534654,0.6831683168316832,0.6752475247524753,0.6554455445544555,0.700990099009901,0.6574257425742575,0.6831683168316832,0.6495049504950495,0.6683168316831682,0.01626296018964527,18,0.7192429022082019,0.7443267776096822,0.7330173775671406,0.7435897435897436,0.7453416149068323,0.7298136645962733,0.7651632970451011,0.7334360554699538,0.7530864197530864,0.7272727272727273,0.7394290580018742,0.012844339836759358,18
